transaction_id,timestamp,source_account,destination_account,amount,currency,amount_received,currency_received,payment_type
TX0004352448,2022-09-09T04:35:00Z,2439:80593BE90,4866:80A6B9AA0,220.8,US Dollar,220.8,US Dollar,Credit Card
TX0004352674,2022-09-09T04:35:00Z,3149:803B94600,16224:80B6EE2A0,2944.0,US Dollar,2944.0,US Dollar,Cash
TX0004352686,2022-09-09T04:35:00Z,115359:80AA82C30,21550:80B7E6310,51.46,US Dollar,51.46,US Dollar,Credit Card
TX0004352719,2022-09-09T04:35:00Z,19329:80B2638C0,25075:80B8C60B0,346.29,US Dollar,346.29,US Dollar,Credit Card
TX0004352720,2022-09-09T04:35:00Z,1411:8009AA550,29251:80B8C65D0,298.17,US Dollar,298.17,US Dollar,Cheque
TX0004352724,2022-09-09T04:35:00Z,211075:806686880,211075:80B8F5B20,986.03,US Dollar,986.03,US Dollar,ACH
TX0004352768,2022-09-09T04:35:00Z,12735:801627240,115249:80BD5DBD0,91.91,US Dollar,91.91,US Dollar,Credit Card
TX0004352814,2022-09-09T04:35:00Z,21611:8012C89C0,226041:80C0646A0,3133.81,US Dollar,3133.81,US Dollar,Cash
TX0004352815,2022-09-09T04:35:00Z,31820:80BBBF1C0,31820:80BBBF1C0,4663.31,Euro,5464.39,US Dollar,ACH
TX0004352816,2022-09-09T04:35:00Z,31820:80BBBF1C0,130584:80C09A5C0,5464.39,US Dollar,5464.39,US Dollar,Cheque
TX0004352839,2022-09-09T04:35:00Z,2439:801D1EC00,28694:80C262160,340.94,US Dollar,340.94,US Dollar,Credit Card
TX0004352868,2022-09-09T04:35:00Z,12:800139130,1729:80C482EE0,120.37,US Dollar,120.37,US Dollar,ACH
TX0004352890,2022-09-09T04:35:00Z,908:808F840F0,22164:80C62B300,10.32,US Dollar,10.32,US Dollar,Wire
TX0004352971,2022-09-09T04:35:00Z,14433:804DDD2E0,221527:80CF57FD0,895.7,US Dollar,895.7,US Dollar,Credit Card
TX0004352981,2022-09-09T04:35:00Z,18617:807207990,221332:80CFF3E70,45224.06,US Dollar,45224.06,US Dollar,Cheque
TX0004353003,2022-09-09T04:35:00Z,121698:80A061550,33456:80D03CB70,967.77,US Dollar,967.77,US Dollar,Cheque
TX0004353015,2022-09-09T04:35:00Z,513:804171AA0,701:80D080820,25.86,US Dollar,25.86,US Dollar,Cheque
TX0004353055,2022-09-09T04:35:00Z,24132:80B908AE0,211050:80D1AC1C0,183.0,US Dollar,183.0,US Dollar,Credit Card
TX0004353056,2022-09-09T04:35:00Z,330970:80D1C4550,17400:80D1B8380,159.41,US Dollar,159.41,US Dollar,ACH
TX0004353073,2022-09-09T04:35:00Z,3144:8012C8CD0,24550:80D265C90,9768.88,US Dollar,9768.88,US Dollar,Cheque
TX0004353099,2022-09-09T04:35:00Z,10:801684AC0,18324:80D2D8790,939.32,US Dollar,939.32,US Dollar,Credit Card
TX0004353103,2022-09-09T04:35:00Z,908:800DD0D90,16606:80D2DA350,0.48,US Dollar,0.48,US Dollar,ACH
TX0004353112,2022-09-09T04:35:00Z,121453:8080B0490,111433:80D2F5610,86.95,US Dollar,86.95,US Dollar,Cheque
TX0004353117,2022-09-09T04:35:00Z,336095:80D2844E0,23885:80D271870,308.71,US Dollar,308.71,US Dollar,Credit Card
TX0004353129,2022-09-09T04:35:00Z,70:100428660,18617:80D3A52D0,191.58,US Dollar,191.58,US Dollar,Credit Card
TX0004353136,2022-09-09T04:35:00Z,130584:80CE68FB0,19746:80D404BC0,3500.09,US Dollar,3500.09,US Dollar,Credit Card
TX0004353183,2022-09-09T04:35:00Z,2385:8023677B0,220:80D5B01D0,753.49,US Dollar,753.49,US Dollar,Cheque
TX0004353200,2022-09-09T04:35:00Z,2824:802CA7D50,233580:80D6E2160,1172.12,US Dollar,1172.12,US Dollar,Credit Card
TX0004353215,2022-09-09T04:35:00Z,117299:8082E33F0,15085:80D8AE520,1382.05,US Dollar,1382.05,US Dollar,Cheque
TX0004353219,2022-09-09T04:35:00Z,5140:803B02720,132921:80D8F4EF0,832.16,US Dollar,832.16,US Dollar,Credit Card
TX0004353237,2022-09-09T04:35:00Z,2952:80B8C6290,116845:80D95FCA0,1035.81,US Dollar,1035.81,US Dollar,Credit Card
TX0004353248,2022-09-09T04:35:00Z,1:80D109180,31208:80DA5C050,199.46,US Dollar,199.46,US Dollar,Cheque
TX0004353304,2022-09-09T04:35:00Z,2991:80673D410,137024:80DD69F70,4750.38,US Dollar,4750.38,US Dollar,Credit Card
TX0004353341,2022-09-09T04:35:00Z,22736:806733BD0,231786:80DF0D590,10577.71,US Dollar,10577.71,US Dollar,ACH
TX0004353430,2022-09-09T04:35:00Z,1467:8008C7770,3144:80E315820,195.92,US Dollar,195.92,US Dollar,Cheque
TX0004353431,2022-09-09T04:35:00Z,1467:8008C7770,3144:80E315820,36.31,US Dollar,36.31,US Dollar,Cash
TX0004353438,2022-09-09T04:35:00Z,21258:803638E00,16224:80E336C20,2.86,US Dollar,2.86,US Dollar,Wire
TX0004353441,2022-09-09T04:35:00Z,316553:80E351230,29685:80E2D2C10,437.73,US Dollar,437.73,US Dollar,Cheque
TX0004353493,2022-09-09T04:35:00Z,4766:8058BB720,35852:80E69C810,835180.6,US Dollar,835180.6,US Dollar,Cheque
TX0004353494,2022-09-09T04:35:00Z,4766:8058BB720,35852:80E69C810,29046.55,US Dollar,29046.55,US Dollar,Credit Card
TX0004353551,2022-09-09T04:35:00Z,137335:80DCAB770,236046:80EC85150,126.55,US Dollar,126.55,US Dollar,Cheque
TX0004353553,2022-09-09T04:35:00Z,908:800ACDE30,127390:80EC8A0E0,197.76,US Dollar,197.76,US Dollar,Cheque
TX0004353614,2022-09-09T04:35:00Z,338149:80F2DB800,132722:80F2E0130,162.4,US Dollar,162.4,US Dollar,Credit Card
TX0004353716,2022-09-09T04:35:00Z,3698:8017CF290,138016:80FD5A000,275.37,US Dollar,275.37,US Dollar,Cheque
TX0004353753,2022-09-09T04:35:00Z,11813:805DFD130,226041:810269670,632.04,US Dollar,632.04,US Dollar,Credit Card
TX0004353774,2022-09-09T04:35:00Z,70:100428660,29685:8104344F0,312.64,US Dollar,312.64,US Dollar,Credit Card
TX0004353813,2022-09-09T04:35:00Z,70:100428660,130169:8105C1BB0,894.73,US Dollar,894.73,US Dollar,Credit Card
TX0004353820,2022-09-09T04:35:00Z,7478:8033EC600,229558:810741340,861.54,US Dollar,861.54,US Dollar,Credit Card
TX0004353832,2022-09-09T04:35:00Z,11030:80833A220,132445:810802520,3177.44,US Dollar,3177.44,US Dollar,Cheque
TX0004353849,2022-09-09T04:35:00Z,42373:80FCC4B20,2952:810A95C90,37.44,US Dollar,37.44,US Dollar,Credit Card
TX0004353854,2022-09-09T04:35:00Z,34938:810AF5540,23538:810AF56D0,34.08,US Dollar,34.08,US Dollar,ACH
TX0004353856,2022-09-09T04:35:00Z,10344:80F913110,6156:810B33DB0,12351.06,US Dollar,12351.06,US Dollar,Cheque
TX0004353900,2022-09-09T04:35:00Z,25749:810E0E280,130425:810E0E2D0,1209.06,US Dollar,1209.06,US Dollar,ACH
TX0004353923,2022-09-09T04:35:00Z,1420:80ED99970,40360:810E93DD0,1062.58,US Dollar,1062.58,US Dollar,Cheque
TX0004353969,2022-09-09T04:35:00Z,12893:80B3431E0,3051:8111CB090,232.71,US Dollar,232.71,US Dollar,Wire
TX0004354044,2022-09-09T04:35:00Z,10:8000F89F0,227171:811804A40,1140.13,US Dollar,1140.13,US Dollar,Cheque
TX0004354045,2022-09-09T04:35:00Z,10:8000F89F0,227171:811804A40,646.63,US Dollar,646.63,US Dollar,Credit Card
TX0004354123,2022-09-09T04:35:00Z,221332:811449A40,44359:8116BB670,41221.86,US Dollar,41221.86,US Dollar,Cheque
TX0004354140,2022-09-09T04:35:00Z,12446:807591A90,127977:811DE52D0,3699.0,US Dollar,3699.0,US Dollar,Credit Card
TX0004354171,2022-09-09T04:35:00Z,5140:801FCDD20,21940:81220A820,195.7,US Dollar,195.7,US Dollar,Cash
TX0004354210,2022-09-09T04:35:00Z,1688:804F63A40,13145:8124C89F0,1555.72,US Dollar,1555.72,US Dollar,Cash
TX0004354218,2022-09-09T04:35:00Z,25981:803C0B8F0,19746:812681C90,25209.76,US Dollar,25209.76,US Dollar,Cheque
TX0004354222,2022-09-09T04:35:00Z,147725:81269F040,115700:81269F620,1112.06,US Dollar,1112.06,US Dollar,ACH
TX0004354294,2022-09-09T04:35:00Z,5140:802EB7600,215266:812C7EE60,3795.07,US Dollar,3795.07,US Dollar,Credit Card
TX0004354296,2022-09-09T04:35:00Z,18097:8035BB140,18097:8035BB140,3168.4,Yuan,473.06,US Dollar,ACH
TX0004354297,2022-09-09T04:35:00Z,18097:8035BB140,115915:812CD0DA0,473.06,US Dollar,473.06,US Dollar,Cheque
TX0004354411,2022-09-09T04:35:00Z,1601:8098C0300,132921:813390640,21056.86,US Dollar,21056.86,US Dollar,Cheque
TX0004354415,2022-09-09T04:35:00Z,11974:800D975D0,219969:8133DFF10,3603.0,US Dollar,3603.0,US Dollar,Credit Card
TX0004354428,2022-09-09T04:35:00Z,34341:813462590,21940:813463700,277.19,US Dollar,277.19,US Dollar,Cheque
TX0004354439,2022-09-09T04:35:00Z,8798:80DBD0350,150363:81354C2F0,15.05,US Dollar,15.05,US Dollar,ACH
TX0004354517,2022-09-09T04:35:00Z,353522:813928C80,11642:813929570,782.63,US Dollar,782.63,US Dollar,Credit Card
TX0004354548,2022-09-09T04:35:00Z,215064:80E3D31E0,6156:8139EA170,49.25,US Dollar,49.25,US Dollar,Cheque
TX0004354550,2022-09-09T04:35:00Z,115359:80DA09750,47640:813A00980,15698267.52,US Dollar,15698267.52,US Dollar,Cheque
TX0004354570,2022-09-09T04:35:00Z,10642:80C35A420,6276:813A93A90,130661.13,US Dollar,130661.13,US Dollar,ACH
TX0004354606,2022-09-09T04:35:00Z,15916:8121EDFC0,16586:813CFE6C0,1180.12,US Dollar,1180.12,US Dollar,Credit Card
TX0004354614,2022-09-09T04:35:00Z,13264:801A8DCE0,15916:813F31F30,350.99,US Dollar,350.99,US Dollar,ACH
TX0004354643,2022-09-09T04:35:00Z,127977:8111AE0C0,236685:8141FA490,84144.24,US Dollar,84144.24,US Dollar,Wire
TX0004354767,2022-09-09T04:35:00Z,3660:80052E450,410:80052E8E0,289.66,Euro,289.66,Euro,Cheque
TX0004354799,2022-09-09T04:35:00Z,22:8001B12D0,11:8007F6EC0,706.57,Euro,706.57,Euro,Cash
TX0004354818,2022-09-09T04:35:00Z,20:800983860,21387:8009A8380,125.69,Euro,125.69,Euro,Credit Card
TX0004354837,2022-09-09T04:35:00Z,10:800ABE1E0,10:800ABE1E0,5495.87,US Dollar,4690.17,Euro,ACH
TX0004354838,2022-09-09T04:35:00Z,10:800ABE1E0,1522:800AEE000,4690.17,Euro,4690.17,Euro,Cheque
TX0004354844,2022-09-09T04:35:00Z,1547:8003541F0,1522:8005ED550,1325.53,Euro,1325.53,Euro,Credit Card
TX0004354903,2022-09-09T04:35:00Z,70:1004286A8,21749:80100E280,449.81,Euro,449.81,Euro,Credit Card
TX0004354994,2022-09-09T04:35:00Z,1916:800F162B0,13516:80162F1A0,138.66,Euro,138.66,Euro,Cheque
TX0004354998,2022-09-09T04:35:00Z,11852:8013AF3E0,22775:80168E400,2552.7,Euro,2552.7,Euro,Cheque
TX0004355100,2022-09-09T04:35:00Z,1502:800798B00,14290:801B92D00,165.23,Euro,165.23,Euro,Cash
TX0004355129,2022-09-09T04:35:00Z,35093:801E4C2F0,1916:801E4C200,436.61,Euro,436.61,Euro,Credit Card
TX0004355134,2022-09-09T04:35:00Z,1665:800B3DEC0,11657:801E6BD60,10902.87,Euro,10902.87,Euro,Cash
TX0004355161,2022-09-09T04:35:00Z,1522:801B41D00,24840:801F413B0,11994.21,Euro,11994.21,Euro,Cheque
TX0004355188,2022-09-09T04:35:00Z,22758:801EC5A60,1916:802049610,404.85,Euro,404.85,Euro,Cheque
TX0004355260,2022-09-09T04:35:00Z,1547:8005034E0,13862:8024B5A60,957.14,Euro,957.14,Euro,Credit Card
TX0004355318,2022-09-09T04:35:00Z,21918:800B8CB00,5365:80236E980,922.97,Euro,922.97,Euro,Cheque
TX0004355330,2022-09-09T04:35:00Z,32401:8026D6BD0,2915:8026F1AA0,91.65,Euro,91.65,Euro,ACH
TX0004355337,2022-09-09T04:35:00Z,22:800141D00,24811:802730870,2993.28,Euro,2993.28,Euro,Credit Card
TX0004355340,2022-09-09T04:35:00Z,21749:800BAFC30,25536:802776360,1796.31,Euro,1796.31,Euro,Credit Card
TX0004355390,2022-09-09T04:35:00Z,1047:800ABE640,1047:800ABE640,70.84,US Dollar,60.46,Euro,ACH
TX0004355391,2022-09-09T04:35:00Z,1047:800ABE640,5464:8029C8590,60.46,Euro,60.46,Euro,ACH
TX0004355392,2022-09-09T04:35:00Z,3655:8020A6230,410:8029D89F0,16196.72,Euro,16196.72,Euro,Cheque
TX0004355394,2022-09-09T04:35:00Z,37004:8029D56C0,27103:8029DEA50,179.83,Euro,179.83,Euro,Cash
TX0004355402,2022-09-09T04:35:00Z,3522:802A1DDA0,13265:802A0FBE0,213.74,Euro,213.74,Euro,ACH
TX0004355405,2022-09-09T04:35:00Z,1669:8016B9E60,5464:802A449F0,1004.64,Euro,1004.64,Euro,Cheque
TX0004355499,2022-09-09T04:35:00Z,2591:801E96930,16354:802DC6050,7609.55,Euro,7609.55,Euro,Wire
TX0004355515,2022-09-09T04:35:00Z,1669:8015525B0,3655:802EB04C0,487.22,Euro,487.22,Euro,Cheque
TX0004355517,2022-09-09T04:35:00Z,33557:802EB8FB0,13554:802EB8F10,211.23,Euro,211.23,Euro,Cheque
TX0004355547,2022-09-09T04:35:00Z,1665:8019ECEE0,14663:8030BE460,1067.32,Euro,1067.32,Euro,ACH
TX0004355570,2022-09-09T04:35:00Z,20:8014060F0,26624:803228870,254.43,Euro,254.43,Euro,Cheque
TX0004355641,2022-09-09T04:35:00Z,16254:803A58600,8823:803C1A560,2831.53,Euro,2831.53,Euro,ACH
TX0004355652,2022-09-09T04:35:00Z,3:8035B8000,3:8035B8000,137.58,Yuan,17.53,Euro,ACH
TX0004355653,2022-09-09T04:35:00Z,3:8035B8000,26818:803CF8A00,17.53,Euro,17.53,Euro,Credit Card
TX0004355703,2022-09-09T04:35:00Z,22806:801667990,111326:804879F90,156.3,Euro,156.3,Euro,Credit Card
TX0004355717,2022-09-09T04:35:00Z,12:8010C9D20,3881:8020628B0,9180.06,Euro,9180.06,Euro,ACH
TX0004355750,2022-09-09T04:35:00Z,1547:800B952D0,15010:8051613A0,286.33,Euro,286.33,Euro,Cash
TX0004355788,2022-09-09T04:35:00Z,13554:8034B4510,16643:805791A90,162.29,Euro,162.29,Euro,Cheque
TX0004355810,2022-09-09T04:35:00Z,1024:801B308A0,14290:805ADFCC0,412.5,Euro,412.5,Euro,Cheque
TX0004355817,2022-09-09T04:35:00Z,6052:8029DE3C0,22806:8022E6300,437.24,Euro,437.24,Euro,Credit Card
TX0004355819,2022-09-09T04:35:00Z,23:801F04C50,27616:805CDF1D0,1554403.76,Euro,1554403.76,Euro,Cheque
TX0004355838,2022-09-09T04:35:00Z,21918:802B2ACA0,410:806044030,968.42,Euro,968.42,Euro,Cheque
TX0004355877,2022-09-09T04:35:00Z,1501:800B7F8C0,17863:80689E4B0,11.87,Euro,11.87,Euro,Credit Card
TX0004355946,2022-09-09T04:35:00Z,27684:803363330,6052:8070C21A0,873.56,Euro,873.56,Euro,ACH
TX0004355959,2022-09-09T04:35:00Z,36353:807319870,1299:80731CC40,1970.64,Euro,1970.64,Euro,Cheque
TX0004356016,2022-09-09T04:35:00Z,13554:803208AE0,10404:80782CC00,67.9,Euro,67.9,Euro,Cheque
TX0004356036,2022-09-09T04:35:00Z,6052:806882060,5466:8078E46A0,2267.67,Euro,2267.67,Euro,Credit Card
TX0004356112,2022-09-09T04:35:00Z,22806:803D71C30,11056:807CD0050,59240.77,Euro,59240.77,Euro,Cheque
TX0004356122,2022-09-09T04:35:00Z,35525:8080220E0,120709:808021EB0,115.18,Euro,115.18,Euro,Cheque
TX0004356135,2022-09-09T04:35:00Z,24482:806DC1C40,120709:8080B3F80,468.25,Euro,468.25,Euro,Cheque
TX0004356153,2022-09-09T04:35:00Z,21831:80167E750,5425:8081C8010,4.3,Euro,4.3,Euro,ACH
TX0004356182,2022-09-09T04:35:00Z,14011:802706550,20:8084C3F70,249.38,Euro,249.38,Euro,Wire
TX0004356198,2022-09-09T04:35:00Z,11657:800E5B700,223030:8087BBA30,104.78,Euro,104.78,Euro,Wire
TX0004356229,2022-09-09T04:35:00Z,13057:8020FDD80,23691:808C8F0E0,2999.1,Euro,2999.1,Euro,Cheque
TX0004356246,2022-09-09T04:35:00Z,12461:807AEC870,19777:808F4DC70,2957.01,Euro,2957.01,Euro,Wire
TX0004356272,2022-09-09T04:35:00Z,3881:80207CB30,13345:8093D2F90,49.52,Euro,49.52,Euro,Cash
TX0004356354,2022-09-09T04:35:00Z,70:1004286A8,218755:809D11D30,87.85,Euro,87.85,Euro,Cash
TX0004356358,2022-09-09T04:35:00Z,16431:807290970,23:809FECD30,40142.0,Euro,40142.0,Euro,Cheque
TX0004356373,2022-09-09T04:35:00Z,70:1004286A8,2591:80A1C7710,2422.24,Euro,2422.24,Euro,Cheque
TX0004356477,2022-09-09T04:35:00Z,16847:80526FF70,27365:80AFCA680,177219.36,Euro,177219.36,Euro,Wire
TX0004356478,2022-09-09T04:35:00Z,29069:809F85DE0,14329:80AFE1C10,4649.08,Euro,4649.08,Euro,Cheque
TX0004356482,2022-09-09T04:35:00Z,21387:800914C60,1299:80B0DD240,902.88,Euro,902.88,Euro,Cash
TX0004356529,2022-09-09T04:35:00Z,1:80094DCD0,1:80094DCD0,7271.93,US Dollar,6205.86,Euro,ACH
TX0004356530,2022-09-09T04:35:00Z,1:80094DCD0,1024:80B531CE0,6205.86,Euro,6205.86,Euro,Cheque
TX0004356603,2022-09-09T04:35:00Z,70:1004286A8,120519:80B96CD50,4629.25,Euro,4629.25,Euro,Credit Card
TX0004356657,2022-09-09T04:35:00Z,111121:805C92030,6625:80BB75440,255654.96,Euro,255654.96,Euro,Cheque
TX0004356668,2022-09-09T04:35:00Z,1916:800C5C900,29814:80BBD74E0,917.55,Euro,917.55,Euro,Cheque
TX0004356712,2022-09-09T04:35:00Z,221032:80BCC3AA0,15643:80C200870,91.42,Euro,91.42,Euro,Cheque
TX0004356788,2022-09-09T04:35:00Z,28711:80678EDC0,27140:80D1E1EA0,25276.91,Euro,25276.91,Euro,Cheque
TX0004356813,2022-09-09T04:35:00Z,13083:80142C400,129000:80D45CBE0,4660.36,Euro,4660.36,Euro,Cheque
TX0004356827,2022-09-09T04:35:00Z,5175:804247660,226350:80D52F420,60011.77,Euro,60011.77,Euro,Cash
TX0004356969,2022-09-09T04:35:00Z,7548:804A62BE0,112354:80E734890,2207.93,Euro,2207.93,Euro,Credit Card
TX0004356979,2022-09-09T04:35:00Z,19477:80DB25390,19477:80DB25390,578.97,Yuan,73.77,Euro,ACH
TX0004356980,2022-09-09T04:35:00Z,19477:80DB25390,221198:80E7718E0,73.77,Euro,73.77,Euro,Cheque
TX0004357003,2022-09-09T04:35:00Z,23402:805CC5710,23402:805CC5710,157.82,US Dollar,134.68,Euro,ACH
TX0004357004,2022-09-09T04:35:00Z,23402:805CC5710,31809:80C8E3190,134.68,Euro,134.68,Euro,Credit Card
TX0004357011,2022-09-09T04:35:00Z,23:8000FD890,26818:80EBDCF00,514.31,Euro,514.31,Euro,Cash
TX0004357037,2022-09-09T04:35:00Z,36588:80ED85D50,3335:80ED6C400,182.68,Euro,182.68,Euro,Cheque
TX0004357126,2022-09-09T04:35:00Z,70:1004286A8,223026:810276F30,1065.07,Euro,1065.07,Euro,Credit Card
TX0004357132,2022-09-09T04:35:00Z,1501:80FF12960,21142:8102BBA50,152.98,Euro,152.98,Euro,Cheque
TX0004357133,2022-09-09T04:35:00Z,1501:80FF12960,21142:8102BBA50,21.21,Euro,21.21,Euro,Credit Card
TX0004357188,2022-09-09T04:35:00Z,16941:80E402D90,16418:810A91960,1800.01,Euro,1800.01,Euro,Cheque
TX0004357201,2022-09-09T04:35:00Z,70:1004286A8,223240:810CB8930,1326.13,Euro,1326.13,Euro,Credit Card
TX0004357211,2022-09-09T04:35:00Z,12561:805ABA0D0,232073:810E73560,611.78,Euro,611.78,Euro,Cheque
TX0004357244,2022-09-09T04:35:00Z,17649:806708A30,27103:81103D730,182.4,Euro,182.4,Euro,Credit Card
TX0004357245,2022-09-09T04:35:00Z,17174:80E687FB0,20248:81103CF40,675883.35,Euro,675883.35,Euro,Cheque
TX0004357295,2022-09-09T04:35:00Z,27920:80E63D580,218050:811653A00,414.63,Euro,414.63,Euro,Credit Card
TX0004357379,2022-09-09T04:35:00Z,3514:8054AA720,147863:811FC3290,3767.66,Euro,3767.66,Euro,Cheque
TX0004357469,2022-09-09T04:35:00Z,29435:80DCD6160,223641:807E22FB0,2147.12,Euro,2147.12,Euro,ACH
TX0004357492,2022-09-09T04:35:00Z,3354:8127609A0,8455:812763630,149.0,Euro,149.0,Euro,ACH
TX0004357503,2022-09-09T04:35:00Z,214322:8078855E0,12004:81280D690,452.94,Euro,452.94,Euro,Credit Card
TX0004357561,2022-09-09T04:35:00Z,3335:8027ECF10,250350:812E5A230,209.91,Euro,209.91,Euro,Credit Card
TX0004357567,2022-09-09T04:35:00Z,70:1004286A8,23525:812E7B290,3349.73,Euro,3349.73,Euro,Cash
TX0004357576,2022-09-09T04:35:00Z,22806:80DED4C50,31720:812F4A530,2752.72,Euro,2752.72,Euro,ACH
TX0004357664,2022-09-09T04:35:00Z,1501:8020B1B10,238125:813500C10,1342.23,Euro,1342.23,Euro,Cash
TX0004357682,2022-09-09T04:35:00Z,232335:812A1B130,13862:81384CB80,350.27,Euro,350.27,Euro,Cash
TX0004357693,2022-09-09T04:35:00Z,12004:8081104E0,36326:813BA37C0,4021.41,Euro,4021.41,Euro,ACH
TX0004357733,2022-09-09T04:35:00Z,22:800293270,49871:8144CC6C0,3895.34,Euro,3895.34,Euro,ACH
TX0004357740,2022-09-09T04:35:00Z,25768:8027BC7E0,41215:8144DE3A0,35.07,Euro,35.07,Euro,ACH
TX0004357787,2022-09-09T04:35:00Z,1267:802149670,21381:802166D70,299.26,Yuan,299.26,Yuan,Credit Card
TX0004357790,2022-09-09T04:35:00Z,35601:8022EEE00,20:8022EF900,3834.86,Yuan,3834.86,Yuan,Cheque
TX0004357838,2022-09-09T04:35:00Z,14:803053D00,18067:803098B50,46817.29,Yuan,46817.29,Yuan,Cash
TX0004357929,2022-09-09T04:35:00Z,39263:80392F4D0,3:803934B90,3137.85,Yuan,3137.85,Yuan,Cheque
TX0004357999,2022-09-09T04:35:00Z,39763:807514CE0,20:807516880,33299.0,Yuan,33299.0,Yuan,Cheque
TX0004358010,2022-09-09T04:35:00Z,3:8035AE5C0,18475:807E562E0,10199.44,Yuan,10199.44,Yuan,Cheque
TX0004358021,2022-09-09T04:35:00Z,18135:807E16FD0,20:808A4B320,6715.16,Yuan,6715.16,Yuan,Cash
TX0004358044,2022-09-09T04:35:00Z,3:802148330,29992:80A949890,2273.13,Yuan,2273.13,Yuan,Cheque
TX0004358064,2022-09-09T04:35:00Z,23146:802FCF620,230230:80B142660,6545.91,Yuan,6545.91,Yuan,Credit Card
TX0004358104,2022-09-09T04:35:00Z,18200:8037FBEF0,24544:80C7701F0,330.32,Yuan,330.32,Yuan,ACH
TX0004358145,2022-09-09T04:35:00Z,18067:8035F6DD0,222965:80E606BE0,25460.66,Yuan,25460.66,Yuan,Credit Card
TX0004358147,2022-09-09T04:35:00Z,38269:80E729F60,21381:80E72AD70,711.87,Yuan,711.87,Yuan,Cheque
TX0004358187,2022-09-09T04:35:00Z,20:8016E70D0,18097:80F99DC00,4220.58,Yuan,4220.58,Yuan,Cheque
TX0004358237,2022-09-09T04:35:00Z,9587:808F73230,18475:811B47BC0,24865.52,Yuan,24865.52,Yuan,Cheque
TX0004358257,2022-09-09T04:35:00Z,18067:802FCDC70,30416:8128887C0,2002.71,Yuan,2002.71,Yuan,Cheque
TX0004358327,2022-09-09T04:35:00Z,24:8038752C0,24:8039B28C0,6464.81,Yen,6464.81,Yen,Cheque
TX0004358378,2022-09-09T04:35:00Z,15:803850620,210319:803CD0FC0,486597.26,Yen,486597.26,Yen,Wire
TX0004358382,2022-09-09T04:35:00Z,39801:803DA6550,110057:803DAD720,19152.26,Yen,19152.26,Yen,ACH
TX0004358423,2022-09-09T04:35:00Z,210292:8039FE050,10099:803F1D480,568942.96,Yen,568942.96,Yen,Cheque
TX0004358475,2022-09-09T04:35:00Z,9679:803B70560,10060:8040F17F0,977.71,Yen,977.71,Yen,Credit Card
TX0004358491,2022-09-09T04:35:00Z,10060:803F7E7D0,9679:80422ECD0,57223458.96,Yen,57223458.96,Yen,Cheque
TX0004358530,2022-09-09T04:35:00Z,70:100428738,10605:8044B8B40,20255.65,Yen,20255.65,Yen,Cheque
TX0004358531,2022-09-09T04:35:00Z,70:100428738,10605:8044B8B40,29223.04,Yen,29223.04,Yen,Cash
TX0004358553,2022-09-09T04:35:00Z,10605:8044B8B40,11687:803F2B6A0,70267.48,Yen,70267.48,Yen,Cash
TX0004358574,2022-09-09T04:35:00Z,39842:804653000,210972:8046536D0,9896.58,Yen,9896.58,Yen,ACH
TX0004358596,2022-09-09T04:35:00Z,15:803FD5ED0,9665:8046F4950,31371.13,Yen,31371.13,Yen,Credit Card
TX0004358605,2022-09-09T04:35:00Z,15:8046741D0,11687:804706350,33795.55,Yen,33795.55,Yen,Cheque
TX0004358612,2022-09-09T04:35:00Z,29467:803E64B80,111812:8046E1AE0,3153125.24,Yen,3153125.24,Yen,ACH
TX0004358625,2022-09-09T04:35:00Z,210997:804099AD0,12019:807E44120,242813.32,Yen,242813.32,Yen,Credit Card
TX0004358653,2022-09-09T04:35:00Z,311887:80C41DC20,11128:80C41D050,32679.83,Yen,32679.83,Yen,Cheque
TX0004358690,2022-09-09T04:35:00Z,9679:80450BDC0,11808:80C9289F0,44583.95,Yen,44583.95,Yen,Cheque
TX0004358738,2022-09-09T04:35:00Z,16:8000823F0,6:8049AC660,3383162.57,Rupee,3383162.57,Rupee,Cash
TX0004358764,2022-09-09T04:35:00Z,12:800081380,3:804A89F80,461135712.92,Rupee,461135712.92,Rupee,Wire
TX0004358777,2022-09-09T04:35:00Z,3:80006BB40,6:804B1E5D0,10438.41,Rupee,10438.41,Rupee,ACH
TX0004358783,2022-09-09T04:35:00Z,7:804A88FA0,6:804B778B0,163194.83,Rupee,163194.83,Rupee,Cheque
TX0004358808,2022-09-09T04:35:00Z,3:804AA3FD0,112637:804BFFEB0,1486396.47,Rupee,1486396.47,Rupee,Credit Card
TX0004358829,2022-09-09T04:35:00Z,16:804A4CAC0,6:804C6ECD0,971236.16,Rupee,971236.16,Rupee,Wire
TX0004358865,2022-09-09T04:35:00Z,71:8049C8ED0,13184:804EF42A0,28663.42,Rupee,28663.42,Rupee,Cheque
TX0004358907,2022-09-09T04:35:00Z,16:804C71A90,7:805082BE0,2188285.51,Rupee,2188285.51,Rupee,Credit Card
TX0004358919,2022-09-09T04:35:00Z,16:805016710,13667:805347350,4591.29,Rupee,4591.29,Rupee,Credit Card
TX0004358945,2022-09-09T04:35:00Z,313717:805428370,7:8054283C0,49968.88,Rupee,49968.88,Rupee,Cheque
TX0004358955,2022-09-09T04:35:00Z,212789:804D5A900,3:80547D290,5488707.86,Rupee,5488707.86,Rupee,Cheque
TX0004358960,2022-09-09T04:35:00Z,7:804BD02C0,212818:80547D850,34535.68,Rupee,34535.68,Rupee,ACH
