transaction_id,timestamp,source_account,destination_account,amount,payment_type,score,raw_score,rank,alert
TX0004347120,2022-09-09T04:01:00Z,6:8000A9630,6:8000A9630,1267.91,Cheque,4.076973345945589e-05,0.001649687997996807,43784,False
TX0004347418,2022-09-09T04:19:00Z,19:80A0FCAC0,129200:80AFC7220,26551584.96,Cheque,4.076973345945589e-05,0.001649505808018148,43785,False
TX0004369612,2022-09-09T05:03:00Z,11:8029B0170,21918:808DF4010,7.01,Cash,4.076973345945589e-05,0.0016484131338074803,43786,False
TX0004358516,2022-09-09T04:45:00Z,9679:803E54550,10656:804373460,19577.45,Credit Card,4.076973345945589e-05,0.0016482812352478504,43787,False
TX0004323662,2022-09-09T03:58:00Z,1729:800647EF0,1068:80109FD90,116.49,ACH,4.076973345945589e-05,0.0016479674959555268,43788,False
TX0004319670,2022-09-09T03:26:00Z,4:80609EBF0,118190:806EBEE30,30060253.45,ACH,4.076973345945589e-05,0.0016477344324812293,43789,False
TX0004336250,2022-09-09T03:51:00Z,15:813438681,15:813F55891,2.508702,Bitcoin,4.076973345945589e-05,0.0016473649302497506,43790,False
TX0004358829,2022-09-09T04:35:00Z,16:804A4CAC0,6:804C6ECD0,971236.16,Wire,4.076973345945589e-05,0.001646732329390943,43791,False
TX0004327571,2022-09-09T03:51:00Z,2053:803507710,250726:812948800,227.08,Cheque,4.076973345945589e-05,0.0016466170782223344,43792,False
TX0004353954,2022-09-09T04:44:00Z,1292:800BB73D0,138133:811187CF0,52638.27,Cheque,4.076973345945589e-05,0.0016446334775537252,43793,False
TX0004342515,2022-09-09T04:10:00Z,14011:8023C4A10,16871:805A95750,94.05,Cheque,4.076973345945589e-05,0.0016442772466689348,43794,False
TX0004324218,2022-09-09T03:59:00Z,11107:802503DF0,17425:802DAEC70,8058.17,Cash,4.076973345945589e-05,0.001643783412873745,43795,False
TX0004337957,2022-09-09T04:21:00Z,14549:802491C00,1241:8052B4730,104545.99,Cash,4.076973345945589e-05,0.0016427915543317795,43796,False
TX0004325301,2022-09-09T03:48:00Z,1688:80077DC50,28693:807CEE420,16094.41,Credit Card,4.076973345945589e-05,0.0016422737389802933,43797,False
TX0004335509,2022-09-09T03:35:00Z,113:81008EBD0,43049:8100CCA00,60.91,Credit Card,4.076973345945589e-05,0.0016417766455560923,43798,False
TX0004356056,2022-09-09T04:40:00Z,22:803222740,8823:807A151F0,934032.56,Cheque,4.076973345945589e-05,0.0016417758306488395,43799,False
TX0004325791,2022-09-09T03:56:00Z,211050:8091DFF50,21258:80A385100,8943.04,Credit Card,4.076973345945589e-05,0.0016407952643930912,43800,False
TX0004333315,2022-09-09T03:53:00Z,212:800093EE0,23673:808B6CED0,90.61,Cash,4.076973345945589e-05,0.0016407446237280965,43801,False
TX0004311977,2022-09-09T03:17:00Z,1601:800D1CF40,11474:8072E58F0,17.07,Wire,4.076973345945589e-05,0.0016405226197093725,43802,False
TX0004323536,2022-09-09T03:56:00Z,1420:800878390,513:800B078C0,88.59,Credit Card,4.076973345945589e-05,0.001640457077883184,43803,False
TX0004329595,2022-09-09T03:46:00Z,23:8000FD480,3514:808E00890,80.0,Credit Card,4.076973345945589e-05,0.0016403173794969916,43804,False
TX0004356997,2022-09-09T04:51:00Z,1655:80C21F500,219449:80E7B9970,129.6,Cheque,4.076973345945589e-05,0.0016397747676819563,43805,False
TX0004357226,2022-09-09T04:51:00Z,26463:80206A820,31144:810F91020,139.58,Credit Card,4.076973345945589e-05,0.0016397747676819563,43806,False
TX0004322991,2022-09-09T03:19:00Z,152627:813B87521,225:813C43A31,0.727915,Bitcoin,4.076973345945589e-05,0.0016395740676671267,43807,False
TX0004332703,2022-09-09T03:57:00Z,116843:806363CD0,116904:8064A9340,21092.48,Cheque,4.076973345945589e-05,0.0016394851263612509,43808,False
TX0004371449,2022-09-09T05:07:00Z,18107:80300DA50,19818:805865D80,12863.58,Credit Card,4.076973345945589e-05,0.0016391120152547956,43809,False
TX0004351862,2022-09-09T04:59:00Z,10232:80730D300,113685:80764BC10,1175.46,Wire,4.076973345945589e-05,0.001638992689549923,43810,False
TX0004336842,2022-09-09T04:20:00Z,795:800CD3070,795:8010DB7B0,75.4,Cheque,4.076973345945589e-05,0.0016388975782319903,43811,False
TX0004356495,2022-09-09T04:52:00Z,11:80263EC60,1299:80B3620D0,172.02,Wire,4.076973345945589e-05,0.0016387251671403646,43812,False
TX0004347135,2022-09-09T04:22:00Z,6:80A18ECF0,211:80A1938A0,81076.3,Cheque,4.076973345945589e-05,0.0016387157374992967,43813,False
TX0004346842,2022-09-09T04:09:00Z,24779:8090CB390,25170:80930CE90,70.14,ACH,4.076973345945589e-05,0.0016381752211600542,43814,False
TX0004349180,2022-09-09T04:17:00Z,248857:811C4E4E0,121:811EBCF70,160.51,Wire,4.076973345945589e-05,0.0016380075830966234,43815,False
TX0004338794,2022-09-09T04:10:00Z,1:800F39F80,15625:808CDE5B0,775452.77,Wire,4.076973345945589e-05,0.001637990353628993,43816,False
TX0004362694,2022-09-09T04:59:00Z,249176:811FCB8E0,50528:812A990C0,238930.27,ACH,4.076973345945589e-05,0.0016379818553104997,43817,False
TX0004330300,2022-09-09T03:55:00Z,112354:804A63070,27103:80E699B80,91.74,Cheque,4.076973345945589e-05,0.0016373401740565896,43818,False
TX0004331803,2022-09-09T03:52:00Z,21:803EF2FE0,29467:803F814C0,152508.76,Credit Card,4.076973345945589e-05,0.0016369521617889404,43819,False
TX0004347447,2022-09-09T04:08:00Z,11405:800F47A70,11405:800F47A70,235.59,ACH,4.076973345945589e-05,0.0016364424955099821,43820,False
TX0004326680,2022-09-09T03:58:00Z,1411:801804990,28771:80DF3EF40,3165.94,Cheque,4.076973345945589e-05,0.001635865424759686,43821,False
TX0004351600,2022-09-09T04:37:00Z,220:8010ED3B0,12979:806697000,2789.2,Credit Card,4.076973345945589e-05,0.0016354479594156146,43822,False
TX0004338031,2022-09-09T04:24:00Z,12381:801CF99E0,11296:80583EF70,55.17,Cheque,4.076973345945589e-05,0.0016352790407836437,43823,False
TX0004351039,2022-09-09T04:55:00Z,11974:8014D50E0,795:80401EB70,10319.52,Credit Card,4.076973345945589e-05,0.0016349941724911332,43824,False
TX0004338834,2022-09-09T04:16:00Z,795:800EF5CE0,1674:808FAB110,25444.81,Credit Card,4.076973345945589e-05,0.0016346921911463141,43825,False
TX0004339064,2022-09-09T04:07:00Z,1124:8032AD9C0,223649:80A38DE70,49.76,Credit Card,4.076973345945589e-05,0.0016341381706297398,43826,False
TX0004342699,2022-09-09T04:26:00Z,11:8013C4CF0,12004:8075CE730,102.98,Cheque,4.076973345945589e-05,0.0016327889170497656,43827,False
TX0004338496,2022-09-09T04:14:00Z,6010:80422AAE0,14099:807516070,202.8,Cheque,4.076973345945589e-05,0.0016322939191013575,43828,False
TX0004343063,2022-09-09T04:15:00Z,1669:807A51C00,23:8098467B0,170.94,Cheque,4.076973345945589e-05,0.0016322029987350106,43829,False
TX0004361937,2022-09-09T04:58:00Z,119:80FD49580,220:80FDE5EE0,8484774.86,Cheque,4.076973345945589e-05,0.0016314719105139375,43830,False
TX0004325016,2022-09-09T03:38:00Z,10:8005DC1F0,1674:806836410,6465.18,Credit Card,4.076973345945589e-05,0.0016308142803609371,43831,False
TX0004353453,2022-09-09T04:52:00Z,35684:80D95B750,221282:80E3DEA40,652888.45,Cheque,4.076973345945589e-05,0.00163026072550565,43832,False
TX0004355378,2022-09-09T04:55:00Z,22:8003199E0,26818:802953410,166.84,Credit Card,4.076973345945589e-05,0.0016300358111038804,43833,False
TX0004360048,2022-09-09T04:50:00Z,222858:808E2DD50,124203:812CE80F0,149.23,Cheque,4.076973345945589e-05,0.001629972830414772,43834,False
TX0004340054,2022-09-09T04:16:00Z,1412:805090BB0,17729:80E69AFE0,102.04,Wire,4.076973345945589e-05,0.0016298021655529737,43835,False
TX0004311188,2022-09-09T03:22:00Z,1601:8030BA230,11471:80359B350,73774.6,Wire,4.076973345945589e-05,0.0016293716616928577,43836,False
TX0004314093,2022-09-09T03:29:00Z,120438:808565810,20226:810DF6D10,424262.56,Wire,4.076973345945589e-05,0.0016293266089633107,43837,False
TX0004332085,2022-09-09T03:37:00Z,112064:8049A0310,112064:8049A0310,16130.83,Credit Card,4.076973345945589e-05,0.0016293112421408296,43838,False
TX0004313339,2022-09-09T03:22:00Z,28694:80A71C7A0,29292:80D221350,90.2,Cash,4.076973345945589e-05,0.0016292678192257881,43839,False
TX0004324669,2022-09-09T03:30:00Z,11687:8047210A0,11687:8047210A0,628.61,ACH,4.076973345945589e-05,0.0016288814367726445,43840,False
TX0004330490,2022-09-09T03:51:00Z,18460:8104ED760,137897:810A94250,36.19,Cheque,4.076973345945589e-05,0.0016285845777019858,43841,False
TX0004366211,2022-09-09T05:06:00Z,1068:805572770,211212:80C7B30B0,179.58,Cheque,4.076973345945589e-05,0.0016285069286823273,43842,False
TX0004347006,2022-09-09T04:29:00Z,8:8097F7220,25170:809A27280,636.05,Credit Card,4.076973345945589e-05,0.0016282177530229092,43843,False
TX0004336553,2022-09-09T04:18:00Z,10:80014AE90,220:800464590,103.59,Cheque,4.076973345945589e-05,0.0016278536058962345,43844,False
TX0004344126,2022-09-09T04:08:00Z,17321:808BDFE80,238125:812924970,112.75,Credit Card,4.076973345945589e-05,0.0016269013285636902,43845,False
TX0004321599,2022-09-09T03:16:00Z,116:80DC27700,118:80E44C030,11.82,Wire,4.076973345945589e-05,0.0016268774634227157,43846,False
TX0004350834,2022-09-09T04:51:00Z,1241:801154CF0,11107:803439AF0,145.7,Cheque,4.076973345945589e-05,0.0016267411410808563,43847,False
TX0004338063,2022-09-09T04:15:00Z,4242:8032DB080,15447:805A4AE70,32.36,Wire,4.076973345945589e-05,0.001626399578526616,43848,False
TX0004344096,2022-09-09T04:29:00Z,11:800988640,243837:812714480,1656.14,ACH,4.076973345945589e-05,0.001625969191081822,43849,False
TX0004367045,2022-09-09T05:04:00Z,227720:80A930980,33355:8105C34E0,539.01,Wire,4.076973345945589e-05,0.001625953009352088,43850,False
TX0004358571,2022-09-09T04:59:00Z,210292:804321080,111031:8046458D0,140256.37,Cash,4.076973345945589e-05,0.0016256526578217745,43851,False
TX0004337307,2022-09-09T04:18:00Z,1244:80194C220,23537:802A07E90,241.95,Cheque,4.076973345945589e-05,0.0016245540464296937,43852,False
TX0004352202,2022-09-09T04:59:00Z,27444:802C33330,223635:80920C470,62.78,Cash,4.076973345945589e-05,0.0016232181806117296,43853,False
TX0004327775,2022-09-09T03:52:00Z,210404:812EDF760,149012:813550780,113.33,Credit Card,4.076973345945589e-05,0.001623158692382276,43854,False
TX0004356360,2022-09-09T04:39:00Z,16431:807290970,23:809FECD30,9019.64,Cash,4.076973345945589e-05,0.0016226372681558132,43855,False
TX0004323786,2022-09-09T03:55:00Z,908:800A43D00,2845:801506E40,47096.54,Cash,4.076973345945589e-05,0.0016221498372033238,43856,False
TX0004365195,2022-09-09T05:05:00Z,3144:805166B50,21940:8082668D0,11.22,Credit Card,4.076973345945589e-05,0.0016218124656006694,43857,False
TX0004344347,2022-09-09T04:17:00Z,5175:808C461D0,215242:813BB2340,13771.93,Credit Card,4.076973345945589e-05,0.0016216834774240851,43858,False
TX0004365276,2022-09-09T05:03:00Z,28771:8044106D0,10232:8089A81C0,202.43,Cheque,4.076973345945589e-05,0.0016214409843087196,43859,False
TX0004346737,2022-09-09T04:28:00Z,21884:8138DC610,22957:813D1C3D0,71.06,Credit Card,4.076973345945589e-05,0.0016207449370995164,43860,False
TX0004318918,2022-09-09T03:23:00Z,212818:804A8A480,3:804B11120,82217.53,Credit Card,4.076973345945589e-05,0.0016202643746510148,43861,False
TX0004348066,2022-09-09T04:20:00Z,116:80E190D20,116:80E505970,382.27,Cheque,4.076973345945589e-05,0.0016197660006582737,43862,False
TX0004348885,2022-09-09T04:25:00Z,143598:81060B280,246162:810CDBEE0,2357.63,ACH,4.076973345945589e-05,0.001619684393517673,43863,False
TX0004321975,2022-09-09T03:21:00Z,116:80E98FBA0,39668:80F723390,163.64,Cheque,4.076973345945589e-05,0.0016196457436308265,43864,False
TX0004323407,2022-09-09T03:55:00Z,1362:80021BEC0,1:800645240,24787.88,Credit Card,4.076973345945589e-05,0.0016196173382923007,43865,False
TX0004337886,2022-09-09T04:20:00Z,3:802FD9FC0,3:802FD9FC0,1968.84,ACH,4.076973345945589e-05,0.001619531656615436,43866,False
TX0004343128,2022-09-09T04:19:00Z,1024:800C5BB00,13083:80A900A40,90551.63,Cheque,4.076973345945589e-05,0.0016192187322303653,43867,False
TX0004330252,2022-09-09T03:42:00Z,15750:808118740,27616:80E171070,1055.55,Cheque,4.076973345945589e-05,0.0016179688973352313,43868,False
TX0004344796,2022-09-09T04:19:00Z,3:80B1D8EE0,112078:80C8848B0,209378.5,Cheque,4.076973345945589e-05,0.0016169262817129493,43869,False
TX0004345257,2022-09-09T04:16:00Z,11687:8045ACC90,10581:804780750,1201188.46,Wire,4.076973345945589e-05,0.0016158012440428138,43870,False
TX0004357786,2022-09-09T04:56:00Z,1267:802149670,21381:802166D70,897.96,Cheque,4.076973345945589e-05,0.00161546200979501,43871,False
TX0004330326,2022-09-09T03:38:00Z,21749:80100E280,239163:80EBF2710,54.63,Cheque,4.076973345945589e-05,0.0016154421027749777,43872,False
TX0004347814,2022-09-09T04:26:00Z,115:80CCC2990,235509:80CE92200,12773.79,ACH,4.076973345945589e-05,0.0016147192800417542,43873,False
TX0004354745,2022-09-09T04:55:00Z,1490:80029C4A0,22:8002EDCD0,665.85,Cheque,4.076973345945589e-05,0.0016144971596077085,43874,False
TX0004361064,2022-09-09T04:54:00Z,29:80CC99350,110:80CDFAB90,36552.54,Wire,4.076973345945589e-05,0.0016138562932610512,43875,False
TX0004349748,2022-09-09T04:56:00Z,12:80028AD20,1292:800346CB0,44.17,Credit Card,4.076973345945589e-05,0.0016127403359860182,43876,False
TX0004354351,2022-09-09T04:50:00Z,15768:80A8FC4A0,138016:8130F8A30,6677693.23,Cheque,4.076973345945589e-05,0.001612491556443274,43877,False
TX0004321883,2022-09-09T03:23:00Z,112:80E621AD0,240229:80F432D10,203921.28,ACH,4.076973345945589e-05,0.0016121170483529568,43878,False
TX0004338987,2022-09-09T04:14:00Z,6276:8037DE330,110836:809C6C4C0,102.14,ACH,4.076973345945589e-05,0.0016116956248879433,43879,False
TX0004329619,2022-09-09T03:56:00Z,13516:80745E940,22:80936DB10,1038.55,Cheque,4.076973345945589e-05,0.0016113658202812076,43880,False
TX0004329462,2022-09-09T03:54:00Z,5425:80233B380,25536:808082570,317.54,Credit Card,4.076973345945589e-05,0.001611309009604156,43881,False
TX0004344349,2022-09-09T04:12:00Z,5175:808C461D0,215242:813BB2340,867.09,Wire,4.076973345945589e-05,0.0016110950382426381,43882,False
TX0004324808,2022-09-09T03:49:00Z,11474:803132A50,11030:805BF3630,201.76,Cheque,4.076973345945589e-05,0.001610740670002997,43883,False
TX0004331328,2022-09-09T03:57:00Z,8248:8037F0200,18475:8038DBB30,466.51,Cheque,4.076973345945589e-05,0.0016106510302051902,43884,False
TX0004355200,2022-09-09T04:46:00Z,1655:800FEDB00,1024:802094040,122.61,Credit Card,4.076973345945589e-05,0.001610388746485114,43885,False
TX0004350517,2022-09-09T04:43:00Z,2952:8019A2650,21550:8023D90D0,191.02,Credit Card,4.076973345945589e-05,0.0016097195912152529,43886,False
TX0004369414,2022-09-09T05:07:00Z,1547:803141D50,210575:807B039F0,2759.73,Credit Card,4.076973345945589e-05,0.0016090146964415908,43887,False
TX0004331012,2022-09-09T03:56:00Z,3881:812B390D0,16871:81357C560,2994.2,Cheque,4.076973345945589e-05,0.0016086655668914318,43888,False
TX0004338976,2022-09-09T04:23:00Z,22736:804E20E80,218472:809C33DB0,1273.59,ACH,4.076973345945589e-05,0.0016085108509287238,43889,False
TX0004319475,2022-09-09T03:16:00Z,287:806128320,16792:8062072A0,187789.66,Credit Card,4.076973345945589e-05,0.0016082627698779106,43890,False
TX0004321811,2022-09-09T03:28:00Z,240229:80EE32640,39721:80F06B300,26017.68,Credit Card,4.076973345945589e-05,0.0016076441388577223,43891,False
TX0004355344,2022-09-09T04:59:00Z,3881:802641570,1490:80278C940,2352.19,Cash,4.076973345945589e-05,0.0016075217863544822,43892,False
TX0004310949,2022-09-09T03:22:00Z,2385:801D2D7A0,3144:80293EAD0,26746.37,Credit Card,4.076973345945589e-05,0.001607160666026175,43893,False
TX0004347744,2022-09-09T04:23:00Z,33750:80CB18470,213:80CD35F30,260681.31,Cheque,4.076973345945589e-05,0.0016070925630629063,43894,False
TX0004327363,2022-09-09T03:54:00Z,21611:802763000,9482:8117C8750,4112.23,Credit Card,4.076973345945589e-05,0.0016069639241322875,43895,False
TX0004334899,2022-09-09T03:44:00Z,116:80DD9D7C0,239604:80E86FD90,42673.69,Cheque,4.076973345945589e-05,0.0016066977987065911,43896,False
TX0004335110,2022-09-09T03:43:00Z,118:80E62B700,138395:80F1A0750,148.48,Credit Card,4.076973345945589e-05,0.0016064950032159686,43897,False
TX0004331006,2022-09-09T03:47:00Z,10404:8069B2260,46227:813551D70,3356.04,Wire,4.076973345945589e-05,0.001606228994205594,43898,False
TX0004333466,2022-09-09T03:44:00Z,23731:808C5E400,222858:813878890,32905.89,ACH,4.076973345945589e-05,0.001605867175385356,43899,False
TX0004317076,2022-09-09T03:29:00Z,13516:80BB642F0,24963:80D06B820,24917.06,ACH,4.076973345945589e-05,0.0016057526227086782,43900,False
TX0004333539,2022-09-09T03:59:00Z,24779:809163990,24856:8091B8730,1610199.84,Cheque,4.076973345945589e-05,0.0016055239830166101,43901,False
TX0004332750,2022-09-09T03:48:00Z,28:8061B2930,9:80665E330,44832.23,Cheque,4.076973345945589e-05,0.00160532770678401,43902,False
TX0004319829,2022-09-09T03:28:00Z,211:80767F910,120292:807729F50,6129.15,ACH,4.076973345945589e-05,0.0016050791600719094,43903,False
TX0004344861,2022-09-09T04:22:00Z,1267:802F9C240,9328:80EFCFD80,10825610.01,Cheque,4.076973345945589e-05,0.001602577161975205,43904,False
TX0004314541,2022-09-09T03:29:00Z,1:8007308F0,137002:812EEFFE0,3979.41,Credit Card,4.076973345945589e-05,0.0016021118499338627,43905,False
TX0004342279,2022-09-09T04:22:00Z,3655:801BC6020,18428:803731050,128.57,Credit Card,4.076973345945589e-05,0.0016019685426726937,43906,False
TX0004335918,2022-09-09T03:52:00Z,144669:810A65CC0,144200:811959CB0,203.03,Cheque,4.076973345945589e-05,0.0016018960159271955,43907,False
TX0004341792,2022-09-09T04:29:00Z,1502:800525160,12513:801B43790,96.05,Credit Card,4.076973345945589e-05,0.001601853989996016,43908,False
TX0004354270,2022-09-09T04:49:00Z,220:801653CA0,15768:812A557C0,516.34,Credit Card,4.076973345945589e-05,0.0016015032306313515,43909,False
TX0004344974,2022-09-09T04:02:00Z,18549:812D57860,18549:812D57860,5399.1,ACH,4.076973345945589e-05,0.0016014613211154938,43910,False
TX0004350593,2022-09-09T04:43:00Z,22828:801188200,2952:802682BE0,22.17,Wire,4.076973345945589e-05,0.0016006382647901773,43911,False
TX0004353539,2022-09-09T04:45:00Z,225156:80E0B81B0,210404:80EC54B90,124.19,ACH,4.076973345945589e-05,0.001600584713742137,43912,False
TX0004329937,2022-09-09T03:39:00Z,2591:802D9EAE0,222103:80B962500,900891.74,Cash,4.076973345945589e-05,0.0015997117152437568,43913,False
TX0004337114,2022-09-09T04:10:00Z,13327:801A89830,22205:801E3FFA0,465.48,ACH,4.076973345945589e-05,0.001599530573002994,43914,False
TX0004339361,2022-09-09T04:20:00Z,1292:8004203B0,4866:80BCA9460,91.38,Credit Card,4.076973345945589e-05,0.0015994025161489844,43915,False
TX0004337126,2022-09-09T04:22:00Z,2053:801DD1990,5140:801F5F850,74943.54,Cheque,4.076973345945589e-05,0.001599241979420185,43916,False
TX0004350553,2022-09-09T04:59:00Z,10:801313B00,2843:80246CA40,25103.44,Credit Card,4.076973345945589e-05,0.001599104842171073,43917,False
TX0004351691,2022-09-09T04:43:00Z,1420:8054BA050,115700:8069705F0,858.27,Credit Card,4.076973345945589e-05,0.0015989717794582248,43918,False
TX0004333037,2022-09-09T03:43:00Z,212:8076BA1F0,7:80770D100,11332.36,Credit Card,4.076973345945589e-05,0.0015980972675606608,43919,False
TX0004360474,2022-09-09T04:44:00Z,15:80A149180,19:80A1D0450,773.89,Cheque,4.076973345945589e-05,0.0015977558214217424,43920,False
TX0004343600,2022-09-09T04:25:00Z,1501:801DEEAE0,24144:80E64FEB0,8656.34,Credit Card,4.076973345945589e-05,0.0015975389396771789,43921,False
TX0004362248,2022-09-09T04:33:00Z,33389:80E5BBAA0,33389:80E5BBAA0,1612.68,ACH,4.076973345945589e-05,0.0015971746761351824,43922,False
TX0004322604,2022-09-09T03:15:00Z,14:81021F010,144831:8118A9790,17.31,Cash,4.076973345945589e-05,0.0015969093656167388,43923,False
TX0004319336,2022-09-09T03:23:00Z,212789:8059A7FB0,13667:805D92DA0,30760.22,Credit Card,4.076973345945589e-05,0.001596767921000719,43924,False
TX0004330672,2022-09-09T03:46:00Z,25309:80DDFA4B0,24482:811D16F30,52.06,Credit Card,4.076973345945589e-05,0.0015963133191689849,43925,False
TX0004325514,2022-09-09T03:54:00Z,111433:806A59D90,18902:808B67D50,16692.85,Credit Card,4.076973345945589e-05,0.0015952307730913162,43926,False
TX0004356750,2022-09-09T04:40:00Z,20248:807A7D830,32297:80C71C140,35.36,Cheque,4.076973345945589e-05,0.0015951191307976842,43927,False
TX0004324923,2022-09-09T03:58:00Z,1853:801C3D4D0,701:8062647B0,186.54,Cheque,4.076973345945589e-05,0.0015950972447171807,43928,False
TX0004336203,2022-09-09T03:35:00Z,124:813CA1DF1,126:813D4ADE1,1.442869,Bitcoin,4.076973345945589e-05,0.0015948459040373564,43929,False
TX0004348217,2022-09-09T04:12:00Z,117:80EA16430,112:80EC98510,130.11,Credit Card,4.076973345945589e-05,0.0015944199403747916,43930,False
TX0004348348,2022-09-09T04:27:00Z,112:80DC17D20,39721:80F352D80,144.16,Credit Card,4.076973345945589e-05,0.0015944199403747916,43931,False
TX0004367052,2022-09-09T05:01:00Z,17425:80D46AD60,110603:810690630,233.0,Cheque,4.076973345945589e-05,0.0015944077167659998,43932,False
TX0004329263,2022-09-09T03:44:00Z,115656:80640BEA0,7195:8075E3A80,8.15,ACH,4.076973345945589e-05,0.0015940723242238164,43933,False
TX0004354795,2022-09-09T04:56:00Z,1547:8005B7CA0,20:8007EE280,391.11,Credit Card,4.076973345945589e-05,0.001594002591446042,43934,False
TX0004361032,2022-09-09T04:56:00Z,133452:80C994B30,214:80CD2F280,366383.94,Cheque,4.076973345945589e-05,0.001593938795849681,43935,False
TX0004340719,2022-09-09T04:26:00Z,223041:8117254E0,236418:8121EEE40,63.32,Cheque,4.076973345945589e-05,0.0015936041017994285,43936,False
TX0004350144,2022-09-09T04:49:00Z,10:800805630,11318:8011F1A30,102.44,Credit Card,4.076973345945589e-05,0.001593463122844696,43937,False
TX0004341153,2022-09-09T04:28:00Z,29279:804D23B50,53160:813B01620,132.7,Cheque,4.076973345945589e-05,0.001593404682353139,43938,False
TX0004338642,2022-09-09T04:29:00Z,18819:804E29F40,214609:807EAAB00,138.68,Cheque,4.076973345945589e-05,0.001593404682353139,43939,False
TX0004319909,2022-09-09T03:17:00Z,212:8080F27C0,21568:808287080,4.71,Wire,4.076973345945589e-05,0.001593190710991621,43940,False
TX0004349200,2022-09-09T04:14:00Z,348483:811EEFEF0,148350:811F20910,75.87,Cheque,4.076973345945589e-05,0.0015922816237434745,43941,False
TX0004323488,2022-09-09T03:54:00Z,1729:8005E7630,1688:8008A8800,48.22,Credit Card,4.076973345945589e-05,0.0015922542661428452,43942,False
TX0004375109,2022-09-09T05:06:00Z,116:80EDC9970,116:80EE6B750,227.07,Cash,4.076973345945589e-05,0.0015918412245810032,43943,False
TX0004332263,2022-09-09T03:58:00Z,213005:8050A94C0,14381:805370F90,5959.82,Cheque,4.076973345945589e-05,0.001591831329278648,43944,False
TX0004338062,2022-09-09T04:21:00Z,4242:8032DB080,15447:805A4AE70,142.23,ACH,4.076973345945589e-05,0.0015917844139039516,43945,False
TX0004360202,2022-09-09T04:51:00Z,213:8090A9460,25665:809622AB0,94.36,Credit Card,4.076973345945589e-05,0.0015917116543278098,43946,False
TX0004358719,2022-09-09T04:53:00Z,6:800047670,6:800047670,28045.57,Cheque,4.076973345945589e-05,0.0015912078088149428,43947,False
TX0004325807,2022-09-09T03:42:00Z,2385:805B79A20,19329:80A570A00,30.96,ACH,4.076973345945589e-05,0.0015907722990959883,43948,False
TX0004359645,2022-09-09T04:57:00Z,5:800099520,220504:8076F5D80,64.9,Cheque,4.076973345945589e-05,0.001590239116922021,43949,False
TX0004347253,2022-09-09T04:28:00Z,6:80A55FD20,127999:80A6CF780,4611.77,Cheque,4.076973345945589e-05,0.001588966348208487,43950,False
TX0004358476,2022-09-09T04:43:00Z,9679:803B70560,10060:8040F17F0,1272.2,Wire,4.076973345945589e-05,0.0015888732159510255,43951,False
TX0004314273,2022-09-09T03:26:00Z,18107:8036A5950,18107:8036A5950,5588.87,ACH,4.076973345945589e-05,0.001588839921168983,43952,False
TX0004328503,2022-09-09T03:45:00Z,12:800202F00,13057:80210E460,120704.27,Cheque,4.076973345945589e-05,0.0015885238535702229,43953,False
TX0004351801,2022-09-09T04:44:00Z,5140:80709E760,29404:8072C53B0,36.52,Cash,4.076973345945589e-05,0.0015883861342445016,43954,False
TX0004322517,2022-09-09T03:15:00Z,244192:810B88490,44873:811379B20,92.94,ACH,4.076973345945589e-05,0.0015881926519796252,43955,False
TX0004344794,2022-09-09T04:20:00Z,18097:803597D30,9417:80C8619E0,9614.89,Cash,4.076973345945589e-05,0.0015864393208175898,43956,False
TX0004325245,2022-09-09T03:35:00Z,25981:803D34D20,5394:8078A5A70,188.03,Credit Card,4.076973345945589e-05,0.0015862671425566077,43957,False
TX0004350865,2022-09-09T04:54:00Z,1362:800C06B00,13037:8034E3800,3394.94,Credit Card,4.076973345945589e-05,0.0015859984559938312,43958,False
TX0004351575,2022-09-09T04:57:00Z,110603:805583050,14325:8063F21C0,257.7,Cheque,4.076973345945589e-05,0.001585228368639946,43959,False
TX0004333191,2022-09-09T03:59:00Z,120292:8083FDD70,220572:8085CF820,123.36,Cash,4.076973345945589e-05,0.0015851468779146671,43960,False
TX0004328268,2022-09-09T03:58:00Z,410:8002A7AC0,13554:801517A10,134.12,Cash,4.076973345945589e-05,0.0015849755145609379,43961,False
TX0004335994,2022-09-09T03:57:00Z,119:811B9A490,148348:811E8C6B0,14585.39,Cheque,4.076973345945589e-05,0.0015849710907787085,43962,False
TX0004354889,2022-09-09T04:43:00Z,21387:80099D9E0,1655:800F20B90,11211.58,Credit Card,4.076973345945589e-05,0.0015848231269046664,43963,False
TX0004325052,2022-09-09T03:52:00Z,16136:804241B50,115249:806A81550,251957.6,Cheque,4.076973345945589e-05,0.0015843561850488186,43964,False
TX0004319357,2022-09-09T03:24:00Z,112064:8049E83E0,15895:805F26560,2361751.6,ACH,4.076973345945589e-05,0.0015843110159039497,43965,False
TX0004325844,2022-09-09T03:33:00Z,29251:804A504D0,124290:80A82D170,77.21,Cash,4.076973345945589e-05,0.0015840688720345497,43966,False
TX0004360160,2022-09-09T04:52:00Z,122055:8090BE110,24856:8094A35D0,248.39,Wire,4.076973345945589e-05,0.0015840379055589437,43967,False
TX0004364502,2022-09-09T05:06:00Z,1244:803B553C0,15723:804E50C80,439.44,Cheque,4.076973345945589e-05,0.0015828785253688693,43968,False
TX0004328628,2022-09-09T03:30:00Z,10:800042E70,10:800042E70,12498.33,ACH,4.076973345945589e-05,0.0015824701404199004,43969,False
